id,first_last,province,district,gender,year_of_birth,year_of_death,place_of_birth,career,religion,type,mmd,year,candidate_votes,total_valid_votes,candidate_percent,margin,exit_year,party,minister_after_election,pre_relative,post_relative,familytie1name,familytie1link,familytie2name,familytie2link,familytie3link,familytie3name,familytie4link,familytie4name,familytie5link,familytie5name,familytie6link,familytie6name,familytie7link,familytie7name,familytie8link,familytie8name,familytie9link,familytie9name,familytie10link,familytie10name,familytie11link,familytie11name,familytie12link,familytie12name,familytie13link,familytie13name
9892,josephadolphe_chauret,Quebec,jacquescartier,m,1854,1918,canadaeast,notarialpractice,catholic,election,NA,1900,1556,2710,57.41697417,14.83,1908,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9892,josephadolphe_chauret,Quebec,jacquescartier,m,1854,1918,canadaeast,notarialpractice,catholic,election,NA,1904,1354,2893,46.80262703,8.12,1908,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9902,alexandre_chauveau,Quebec,rimouski,m,1847,1916,canadaeast,law,catholic,byelection,NA,1871,1005,1858,54.09041981,8.18,1880,Conservative,0,1,1,pierrejosepholivier_chauveau,son,jules_tessier,brotherinlaw,brotherinlaw,auguste_tessier,uncle,augustemaurice_tessier,greatuncle,maurice_tessier,soninlaw,ulricjoseph_tessier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9902,alexandre_chauveau,Quebec,rimouski,m,1847,1916,canadaeast,law,catholic,election,NA,1875,0,0,NA,100,1880,Conservative,0,1,1,pierrejosepholivier_chauveau,son,jules_tessier,brotherinlaw,brotherinlaw,auguste_tessier,uncle,augustemaurice_tessier,greatuncle,maurice_tessier,soninlaw,ulricjoseph_tessier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9902,alexandre_chauveau,Quebec,rimouski,m,1847,1916,canadaeast,law,catholic,election,NA,1878,1689,3377,50.01480604,0.03,1880,Liberal,1,1,1,pierrejosepholivier_chauveau,son,jules_tessier,brotherinlaw,brotherinlaw,auguste_tessier,uncle,augustemaurice_tessier,greatuncle,maurice_tessier,soninlaw,ulricjoseph_tessier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9904,pierrejosepholivier_chauveau,Quebec,NA,m,1820,1890,lowercanada,law,catholic,election,NA,1844,NA,NA,NA,NA,1855,Groupe Canadien Francais,NA,0,1,alexandre_chauveau,father,thomasjoseph_mulcair,greatgreatgrandson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9904,pierrejosepholivier_chauveau,Quebec,NA,m,1820,1890,lowercanada,law,catholic,election,NA,1848,NA,NA,NA,NA,1855,Groupe Canadien Francais,NA,0,1,alexandre_chauveau,father,thomasjoseph_mulcair,greatgreatgrandson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9904,pierrejosepholivier_chauveau,Quebec,NA,m,1820,1890,lowercanada,law,catholic,election,NA,1851,NA,NA,NA,NA,1855,Reformist,NA,0,1,alexandre_chauveau,father,thomasjoseph_mulcair,greatgreatgrandson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9904,pierrejosepholivier_chauveau,Quebec,NA,m,1820,1890,lowercanada,law,catholic,election,NA,1854,NA,NA,NA,NA,1855,Reformist,NA,0,1,alexandre_chauveau,father,thomasjoseph_mulcair,greatgreatgrandson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9904,pierrejosepholivier_chauveau,Quebec,quebec,m,1820,1890,lowercanada,law,catholic,election,NA,1867,0,0,NA,100,1873,Conservative,1,0,1,alexandre_chauveau,father,thomasjoseph_mulcair,greatgreatgrandson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9904,pierrejosepholivier_chauveau,Quebec,quebec,m,1820,1890,lowercanada,law,catholic,election,NA,1871,1447,1823,79.37465716,58.75,1873,Conservative,1,0,1,alexandre_chauveau,father,thomasjoseph_mulcair,greatgreatgrandson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9906,andre_chenail,Quebec,beauharnoishuntingdon,m,1946,NA,quebec,business,NA,election,NA,1989,12348,25601,48.23249092,11.97,2007,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9906,andre_chenail,Quebec,beauharnoishuntingdon,m,1946,NA,quebec,business,NA,election,NA,1994,16355,31598,51.75960504,9.63,2007,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9906,andre_chenail,Quebec,beauharnoishuntingdon,m,1946,NA,quebec,business,NA,election,NA,1998,15487,32768,47.26257324,6.22,2007,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9906,andre_chenail,Quebec,huntingdon,m,1946,NA,quebec,business,NA,election,NA,2003,15512,29527,52.534968,24.42,2007,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9908,cuthbertalphonse_chenevert,Quebec,berthier,m,1859,1920,canadaeast,law,catholic,election,NA,1890,1333,2614,50.99464422,1.99,1892,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9908,cuthbertalphonse_chenevert,Quebec,berthier,m,1859,1920,canadaeast,law,catholic,election,NA,1897,1457,2857,50.99754988,2,1903,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9908,cuthbertalphonse_chenevert,Quebec,berthier,m,1859,1920,canadaeast,law,catholic,election,NA,1900,0,0,NA,100,1903,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9910,benjaminhyacinthemartin_cherrier,Quebec,NA,m,1757,1836,newfrance,surveying,catholic,election,NA,1792,NA,NA,NA,NA,1800,Parti Canadien,NA,0,1,seraphin_cherrier,brother,comeseraphin_cherrier,uncle,brotherinlaw,joseph_papineau,brotherinlaw,denis_viger,fatherinlaw,leonard_godefroydetonnancour,uncle,louisjoseph_papineau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9910,benjaminhyacinthemartin_cherrier,Quebec,NA,m,1757,1836,newfrance,surveying,catholic,election,NA,1796,NA,NA,NA,NA,1800,Parti Canadien,NA,0,1,seraphin_cherrier,brother,comeseraphin_cherrier,uncle,brotherinlaw,joseph_papineau,brotherinlaw,denis_viger,fatherinlaw,leonard_godefroydetonnancour,uncle,louisjoseph_papineau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9912,seraphin_cherrier,Quebec,NA,m,1762,1843,newfrance,medicine,catholic,byelection,NA,1814,NA,NA,NA,NA,1820,Parti Canadien,NA,1,1,benjaminhyacinthemartin_cherrier,brother,joseph_papineau,brotherinlaw,brotherinlaw,denis_viger,uncle,comeseraphin_cherrier,uncle,louisjoseph_papineau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9912,seraphin_cherrier,Quebec,NA,m,1762,1843,newfrance,medicine,catholic,election,NA,1816,NA,NA,NA,NA,1820,Parti Canadien,NA,1,1,benjaminhyacinthemartin_cherrier,brother,joseph_papineau,brotherinlaw,brotherinlaw,denis_viger,uncle,comeseraphin_cherrier,uncle,louisjoseph_papineau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9914,comeseraphin_cherrier,Quebec,laprairie,m,1848,1912,canadaeast,agriculture,catholic,election,NA,1897,900,1694,53.12868949,6.26,1908,Liberal,NA,1,1,benjaminhyacinthemartin_cherrier,nephew,seraphin_cherrier,nephew,greatgrandfather,frederickarthur_monk,cousin,denisbenjamin_papineau,nephew,joseph_papineau,cousin,louisjoseph_papineau,nephew,denis_viger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9914,comeseraphin_cherrier,Quebec,laprairie,m,1848,1912,canadaeast,agriculture,catholic,election,NA,1900,933,1695,55.04424779,10.09,1908,Liberal,NA,1,1,benjaminhyacinthemartin_cherrier,nephew,seraphin_cherrier,nephew,greatgrandfather,frederickarthur_monk,cousin,denisbenjamin_papineau,nephew,joseph_papineau,cousin,louisjoseph_papineau,nephew,denis_viger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9914,comeseraphin_cherrier,Quebec,laprairie,m,1848,1912,canadaeast,agriculture,catholic,election,NA,1904,0,0,NA,100,1908,Liberal,NA,1,1,benjaminhyacinthemartin_cherrier,nephew,seraphin_cherrier,nephew,greatgrandfather,frederickarthur_monk,cousin,denisbenjamin_papineau,nephew,joseph_papineau,cousin,louisjoseph_papineau,nephew,denis_viger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9916,comeseraphin_cherrier,Quebec,NA,m,1798,1885,lowercanada,law,catholic,election,NA,1834,NA,NA,NA,NA,1838,Parti Patriote,NA,1,1,denis_viger,nephew,denisbenjamin_viger,cousin,cousin,louismichel_viger,brotherinlaw,fredericauguste_quesnel,nephew,benjaminhyacinthemartin_cherrier,nephew,seraphin_cherrier,nephew,joseph_papineau,greatgrandfather,frederickarthur_monk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9918,normand_cherry,Quebec,sainteanne,m,1938,NA,quebec,business,NA,election,NA,1989,9089,22072,41.17886916,5.04,1998,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9918,normand_cherry,Quebec,saintlaurent,m,1938,NA,quebec,business,NA,election,NA,1994,25711,33507,76.73321992,60.01,1998,Liberal,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9920,germain_chevarie,Quebec,ilesdelamadeleine,m,1952,NA,quebec,business,catholic,election,NA,2008,3510,7041,49.85087346,4.49,2012,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9920,germain_chevarie,Quebec,ilesdelamadeleine,m,1952,NA,quebec,business,catholic,election,NA,2014,4137,8263,50.06656178,9.9,2018,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9922,guy_chevrette,Quebec,joliettemontcalm,m,1940,NA,quebec,education,catholic,election,NA,1976,15807,37273,42.40871408,14.25,2002,Parti Quebecois,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9922,guy_chevrette,Quebec,joliette,m,1940,NA,quebec,education,catholic,election,NA,1981,16343,31457,51.95346028,16.53,2002,Parti Quebecois,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9922,guy_chevrette,Quebec,joliette,m,1940,NA,quebec,education,catholic,election,NA,1985,15288,30258,50.52548086,7.19,2002,Parti Quebecois,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9922,guy_chevrette,Quebec,joliette,m,1940,NA,quebec,education,catholic,election,NA,1989,18582,30623,60.67988114,31.14,2002,Parti Quebecois,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9922,guy_chevrette,Quebec,joliette,m,1940,NA,quebec,education,catholic,election,NA,1994,21903,33847,64.7117913,38.97,2002,Parti Quebecois,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9922,guy_chevrette,Quebec,joliette,m,1940,NA,quebec,education,catholic,election,NA,1998,19784,35234,56.15030936,28.8,2002,Parti Quebecois,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9924,jeromeadolphe_chicoyne,Quebec,wolfe,m,1844,1910,canadaeast,law,catholic,election,NA,1892,1181,2202,53.63306085,7.27,1904,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9924,jeromeadolphe_chicoyne,Quebec,wolfe,m,1844,1910,canadaeast,law,catholic,election,NA,1897,1522,2343,64.95945369,29.92,1904,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9924,jeromeadolphe_chicoyne,Quebec,wolfe,m,1844,1910,canadaeast,law,catholic,election,NA,1900,1246,2476,50.32310178,0.65,1904,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9926,marcus_child,Quebec,NA,m,1792,1859,unitedstates,business,protestant,byelection,NA,1827,NA,NA,NA,NA,1830,Parti Patriote,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9926,marcus_child,Quebec,NA,m,1792,1859,unitedstates,business,protestant,election,NA,1834,NA,NA,NA,NA,1838,Parti Patriote,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9926,marcus_child,Quebec,NA,m,1792,1859,unitedstates,business,protestant,election,NA,1841,NA,NA,NA,NA,1844,Unionist,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9928,hilaire_cholette,Quebec,vaudreuil,m,1856,1905,canadaeast,medicine,catholic,election,NA,1892,1069,2063,51.81774115,3.64,1897,Conservative,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9930,roch_cholette,Quebec,hull,m,1963,NA,quebec,business,NA,election,NA,1998,18873,31825,59.30243519,27.28,2008,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9930,roch_cholette,Quebec,hull,m,1963,NA,quebec,business,NA,election,NA,2003,16262,28405,57.25048407,31.78,2008,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9930,roch_cholette,Quebec,hull,m,1963,NA,quebec,business,NA,election,NA,2007,12643,29730,42.52606794,18.59,2008,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9934,fernand_choquette,Quebec,montmagny,m,1895,1975,quebec,law,catholic,election,NA,1939,2326,4337,53.63154254,14.76,1948,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9934,fernand_choquette,Quebec,montmagny,m,1895,1975,quebec,law,catholic,election,NA,1944,4781,8558,55.86585651,11.73,1948,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9936,hector_choquette,Quebec,shefford,m,1884,1959,quebec,agriculture,catholic,election,NA,1935,3708,6957,53.29883571,6.6,1939,Action Liberale Nationale,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9936,hector_choquette,Quebec,shefford,m,1884,1959,quebec,agriculture,catholic,election,NA,1936,3940,6825,57.72893773,15.46,1939,Union Nationale,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9936,hector_choquette,Quebec,shefford,m,1884,1959,quebec,agriculture,catholic,election,NA,1944,6473,15106,42.85052297,8.59,1952,Union Nationale,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9936,hector_choquette,Quebec,shefford,m,1884,1959,quebec,agriculture,catholic,election,NA,1948,9375,17932,52.28083872,14.38,1952,Union Nationale,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9938,jerome_choquette,Quebec,outremont,m,1928,2017,quebec,law,catholic,election,NA,1966,18075,25393,71.18103414,58.51,1976,Liberal,0,1,0,amedee_geoffrion,grandson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9938,jerome_choquette,Quebec,outremont,m,1928,2017,quebec,law,catholic,election,NA,1970,25955,34976,74.20802836,53.35,1976,Liberal,1,1,0,amedee_geoffrion,grandson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9938,jerome_choquette,Quebec,outremont,m,1928,2017,quebec,law,catholic,election,NA,1973,17262,27468,62.8440367,29.65,1976,Liberal,1,1,0,amedee_geoffrion,grandson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9940,alexandre_chouinard,Quebec,gaspesud,m,1891,1981,quebec,law,catholic,election,NA,1931,2744,4918,55.79503863,11.59,1936,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9940,alexandre_chouinard,Quebec,gaspesud,m,1891,1981,quebec,law,catholic,election,NA,1935,3019,5988,50.41750167,21.39,1936,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9942,robert_christie,Quebec,NA,m,1787,1856,novascotia,law,anglican,election,NA,1827,NA,NA,NA,NA,1829,Parti Bureaucrate,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9942,robert_christie,Quebec,NA,m,1787,1856,novascotia,law,anglican,byelection,NA,1827,NA,NA,NA,NA,1830,Parti Bureaucrate,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9942,robert_christie,Quebec,NA,m,1787,1856,novascotia,law,anglican,byelection,NA,1830,NA,NA,NA,NA,1831,Parti Bureaucrate,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9942,robert_christie,Quebec,NA,m,1787,1856,novascotia,law,anglican,byelection,NA,1830,NA,NA,NA,NA,1831,Parti Bureaucrate,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9942,robert_christie,Quebec,NA,m,1787,1856,novascotia,law,anglican,byelection,NA,1830,NA,NA,NA,NA,1832,Parti Bureaucrate,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9942,robert_christie,Quebec,NA,m,1787,1856,novascotia,law,anglican,election,NA,1841,NA,NA,NA,NA,1854,Anti Unionist,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9942,robert_christie,Quebec,NA,m,1787,1856,novascotia,law,anglican,election,NA,1844,NA,NA,NA,NA,1854,Independent,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9942,robert_christie,Quebec,NA,m,1787,1856,novascotia,law,anglican,election,NA,1848,NA,NA,NA,NA,1854,Independent,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9942,robert_christie,Quebec,NA,m,1787,1856,novascotia,law,anglican,election,NA,1851,NA,NA,NA,NA,1854,Independent,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9946,levi_church,Quebec,ottawa,m,1836,1892,lowercanada,law,anglican,election,NA,1867,1881,3096,60.75581395,21.51,1871,Conservative,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9946,levi_church,Quebec,pontiac,m,1836,1892,lowercanada,law,anglican,byelection,NA,1871,0,0,NA,100,1882,Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9946,levi_church,Quebec,pontiac,m,1836,1892,lowercanada,law,anglican,election,NA,1875,0,0,NA,100,1882,Conservative,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9946,levi_church,Quebec,pontiac,m,1836,1892,lowercanada,law,anglican,election,NA,1878,1031,1837,56.12411541,12.25,1882,Conservative,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9948,john_ciaccia,Quebec,montroyal,m,1933,2018,italia,law,catholic,election,NA,1973,23780,28577,83.21377331,69.33,1998,Liberal,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9948,john_ciaccia,Quebec,montroyal,m,1933,2018,italia,law,catholic,election,NA,1976,18408,29582,62.22702995,44.94,1998,Liberal,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9948,john_ciaccia,Quebec,montroyal,m,1933,2018,italia,law,catholic,election,NA,1981,21875,27109,80.69275886,64.55,1998,Liberal,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9948,john_ciaccia,Quebec,montroyal,m,1933,2018,italia,law,catholic,election,NA,1985,17865,22565,79.17128296,64.87,1998,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9948,john_ciaccia,Quebec,montroyal,m,1933,2018,italia,law,catholic,election,NA,1989,10846,20245,53.57372191,25.51,1998,Liberal,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9948,john_ciaccia,Quebec,montroyal,m,1933,2018,italia,law,catholic,election,NA,1994,22827,28389,80.40790447,67.28,1998,Liberal,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9950,enrico_ciccone,Quebec,marquette,m,1970,NA,quebec,athlete,NA,election,NA,2018,11819,27494,42.98756092,14.64,NA,Liberal,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9952,andre_cimon,Quebec,NA,m,1776,1853,quebec,business,catholic,byelection,NA,1830,NA,NA,NA,NA,1838,Parti Patriote,NA,0,1,cleophe_cimon,uncle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9952,andre_cimon,Quebec,NA,m,1776,1853,quebec,business,catholic,election,NA,1834,NA,NA,NA,NA,1838,Parti Patriote,NA,0,1,cleophe_cimon,uncle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9954,cleophe_cimon,Quebec,NA,m,1822,1888,lowercanada,notarialpractice,catholic,election,NA,1858,NA,NA,NA,NA,1861,Parti Bleu,NA,1,1,andre_cimon,nephew,philippe_dufour,fatherinlaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9956,michel_clair,Quebec,drummond,m,1950,NA,quebec,law,catholic,election,NA,1976,14605,34406,42.44899145,18.58,1985,Parti Quebecois,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
